Soil Moisture,Temperature, Soil Humidity,Time,Status
68,45,25,66,ON
14,8,70,23,ON
33,22,51,18,ON
54,9,63,79,OFF
50,23,22,5,ON
87,0,52,109,OFF
65,33,33,22,OFF
74,16,25,59,OFF
62,19,49,82,ON
7,14,27,36,ON
80,23,48,88,ON
3,43,62,77,ON
49,12,56,29,ON
45,4,36,82,OFF
46,13,66,100,OFF
76,33,40,90,ON
43,19,65,4,ON
65,6,60,69,OFF
65,5,55,6,OFF
89,39,63,38,OFF
84,24,26,20,OFF
57,19,32,65,ON
6,19,69,91,OFF
62,13,45,108,OFF
15,45,51,36,ON
65,18,60,14,OFF
90,29,23,75,ON
79,24,53,7,OFF
88,41,30,63,ON
77,13,34,110,OFF
53,38,45,27,ON
15,27,47,88,ON
45,18,29,3,ON
20,8,20,95,OFF
26,12,31,53,OFF
71,26,24,74,ON
27,30,70,33,ON
26,7,35,43,ON
74,9,70,42,ON
78,20,53,16,OFF
56,1,24,62,OFF
1,42,27,96,OFF
60,41,67,58,ON
79,3,55,32,OFF
57,13,23,96,OFF
26,18,56,77,OFF
68,13,23,4,ON
69,21,55,78,OFF
76,5,31,76,OFF
6,8,26,38,OFF
45,38,62,86,ON
18,35,30,17,ON
49,24,33,35,OFF
86,16,29,105,OFF
74,14,47,29,OFF
71,6,33,21,OFF
74,4,29,74,OFF
19,27,41,43,ON
37,9,36,33,OFF
29,31,61,51,ON
32,44,23,21,ON
64,20,28,11,OFF
68,33,36,100,OFF
90,34,34,25,OFF
43,23,34,6,ON
75,6,63,82,OFF
30,45,51,19,ON
78,4,26,2,OFF
86,26,66,32,OFF
22,28,22,57,ON
28,9,66,19,ON
51,41,50,37,ON
41,24,31,110,OFF
24,20,59,65,OFF
33,21,61,40,OFF
11,19,42,82,ON
85,45,39,73,ON
22,20,63,64,OFF
41,14,67,8,ON
84,17,53,88,OFF
77,1,54,11,OFF
50,33,51,107,OFF
16,13,51,8,ON
17,36,49,27,ON
83,43,39,30,OFF
19,15,58,91,OFF
56,13,50,46,OFF
61,34,38,44,ON
81,16,66,15,OFF
61,44,55,42,ON
28,44,31,50,ON
2,21,30,106,OFF
36,33,53,96,OFF
77,3,38,102,OFF
52,42,40,87,ON
44,32,46,13,ON
18,15,25,103,OFF
17,0,37,101,OFF
55,42,27,80,ON
10,16,35,91,OFF
56,2,51,9,OFF
66,7,30,77,OFF
67,0,27,23,OFF
81,8,46,90,OFF
8,40,26,46,ON
7,18,60,94,OFF
69,39,49,94,OFF
53,14,44,72,ON
89,30,65,104,OFF
9,0,68,51,ON
89,10,58,110,OFF
10,24,64,34,ON
64,28,59,107,OFF
67,22,70,110,OFF
4,17,25,23,ON
72,32,32,99,OFF
49,42,37,5,ON
23,42,49,17,ON
66,24,26,83,OFF
53,9,50,49,OFF
78,29,27,31,OFF
82,42,34,33,OFF
84,35,25,19,OFF
26,29,61,58,ON
77,19,29,103,OFF
44,40,36,45,ON
14,40,44,87,ON
14,6,65,56,ON
47,19,49,11,ON
86,2,54,80,OFF
33,23,21,56,ON
19,13,23,9,ON
20,30,28,42,ON
5,19,61,38,ON
49,2,51,70,OFF
48,16,57,68,OFF
83,42,61,49,ON
11,4,60,74,ON
39,24,27,92,OFF
66,10,25,38,OFF
73,1,34,102,OFF
33,30,70,22,ON
85,41,36,81,ON
16,29,29,83,ON
64,22,30,67,OFF
12,30,49,65,ON
82,3,59,16,OFF
17,32,61,27,ON
52,34,35,6,ON
36,19,42,29,ON
30,5,43,93,OFF
71,36,32,29,OFF
30,37,21,22,ON
26,37,20,52,ON
20,19,32,9,ON
41,5,37,25,ON
14,6,28,63,ON
66,24,49,12,OFF
33,35,50,40,ON
59,34,39,50,ON
46,26,28,25,ON
84,30,70,81,ON
59,0,66,58,OFF
34,2,48,71,OFF
89,11,67,58,ON
82,9,48,42,OFF
9,21,35,24,ON
33,31,57,40,ON
40,25,44,51,ON
61,38,29,36,OFF
71,32,60,83,ON
47,24,35,19,OFF
64,15,57,107,OFF
10,40,42,21,ON
45,31,48,59,ON
12,31,52,87,ON
77,30,22,106,OFF
51,12,56,80,OFF
22,16,58,41,OFF
3,36,39,64,ON
15,4,50,70,ON
84,44,31,46,ON
41,40,65,11,ON
43,19,30,108,OFF
83,4,23,53,OFF
7,8,47,3,OFF
42,42,48,45,ON
33,19,30,75,OFF
43,0,34,60,OFF
47,21,39,54,ON
72,2,20,35,OFF
90,7,67,95,OFF
75,1,37,41,OFF
25,16,32,31,OFF
58,19,22,81,OFF
46,33,70,109,OFF
34,42,46,89,ON
90,29,59,98,OFF
13,15,31,8,ON
74,13,36,8,OFF
81,26,68,22,OFF
62,40,64,21,OFF
7,42,57,82,ON
56,39,28,38,ON
4,40,28,22,ON
56,30,28,5,ON
56,5,38,20,ON
87,25,64,70,ON
77,1,34,79,OFF
60,43,56,1,ON
60,9,44,49,OFF
85,11,60,67,OFF
37,45,21,38,ON
5,17,57,26,OFF
18,24,38,14,OFF
17,16,63,11,OFF
82,18,44,61,ON
56,10,64,5,OFF
79,26,68,95,OFF
13,41,20,65,ON
55,11,68,27,ON
67,31,51,48,ON
31,44,62,66,ON
4,7,54,18,ON
12,20,49,6,ON
63,40,69,19,OFF
14,33,36,87,ON
87,12,42,60,ON
42,19,48,12,ON
40,28,69,17,ON
39,18,48,65,ON
64,5,66,45,ON
88,21,69,23,OFF
66,44,46,88,ON
61,24,54,70,ON
24,14,46,33,ON
69,41,31,31,OFF
62,26,64,16,OFF
28,1,66,0,OFF
52,21,67,91,OFF
43,3,61,101,OFF
55,28,26,7,ON
73,36,46,82,ON
65,1,57,5,OFF
4,8,52,4,OFF
52,13,32,32,ON
28,22,50,100,OFF
23,35,52,56,ON
76,11,70,61,ON
86,44,46,49,ON
15,6,68,29,ON
14,27,54,41,ON
40,11,23,3,ON
90,4,26,71,OFF
32,44,59,74,ON
89,18,59,80,OFF
35,1,41,19,OFF
85,30,25,100,OFF
63,7,37,26,OFF
34,26,66,17,ON
86,38,53,57,ON
40,23,43,36,ON
68,4,21,65,OFF
49,10,66,54,ON
25,31,27,11,ON
64,11,40,27,OFF
38,29,21,68,ON
12,43,55,77,ON
20,44,48,33,ON
65,20,49,92,OFF
17,45,30,43,ON
48,19,56,91,OFF
18,36,23,99,OFF
83,28,37,16,OFF
39,15,57,22,ON
23,19,43,52,ON
8,9,46,40,ON
51,28,29,73,OFF
43,36,39,4,ON
6,4,64,2,OFF
83,3,23,100,OFF
1,30,60,102,OFF
28,3,70,1,OFF
13,8,57,26,OFF
58,32,46,47,ON
20,40,50,18,ON
12,24,41,5,ON
90,16,60,95,OFF
24,44,25,97,OFF
86,11,40,36,OFF
46,12,40,27,ON
78,19,58,51,OFF
85,18,31,69,OFF
80,15,56,101,OFF
27,5,61,50,OFF
71,37,41,71,ON
47,40,52,55,ON
17,3,33,98,OFF
38,23,58,13,ON
1,19,60,108,OFF
1,40,46,7,ON
88,10,61,86,OFF
48,2,37,67,OFF
19,11,50,17,ON
27,36,20,74,ON
65,44,31,6,ON
75,37,24,36,OFF
8,45,25,23,ON
50,16,69,8,ON
26,42,70,93,OFF
13,8,30,46,ON
24,28,63,0,ON
74,42,21,13,OFF
13,38,37,68,ON
46,43,57,93,OFF
43,4,49,81,OFF
50,10,28,4,OFF
75,25,51,95,OFF
61,26,52,0,ON
61,41,58,92,OFF
63,10,69,100,OFF
68,19,22,37,OFF
90,44,40,36,OFF
63,12,52,88,OFF
1,22,43,78,ON
71,16,46,25,OFF
7,9,63,78,ON
61,4,43,75,OFF
78,11,51,49,OFF
27,26,21,41,ON
52,0,63,109,OFF
42,15,34,92,OFF
79,36,33,26,OFF
62,12,59,47,OFF
76,9,21,51,OFF
73,0,63,85,OFF
6,42,27,110,OFF
19,18,67,105,OFF
72,22,68,47,ON
50,21,29,42,OFF
55,8,41,50,OFF
18,11,32,103,OFF
75,33,47,90,ON
4,16,22,21,ON
62,42,64,14,OFF
36,45,62,8,ON
34,13,50,56,OFF
74,9,68,96,OFF
62,3,67,102,OFF
75,33,30,102,OFF
21,15,65,80,ON
3,21,69,79,ON
5,38,22,36,ON
19,6,67,109,OFF
87,28,37,97,OFF
80,4,46,85,OFF
66,35,31,97,OFF
3,6,63,24,ON
65,21,50,22,OFF
44,37,24,60,ON
25,16,63,4,ON
72,5,27,10,OFF
9,43,49,77,ON
29,2,58,81,OFF
73,4,69,45,OFF
50,16,29,23,ON
15,20,50,39,ON
50,14,56,100,OFF
10,5,21,102,OFF
30,27,25,37,ON
75,35,70,22,OFF
34,41,47,56,ON
86,4,57,37,OFF
25,33,28,2,ON
73,45,37,99,OFF
59,29,22,103,OFF
66,35,40,37,OFF
47,35,40,34,ON
26,25,40,6,ON
42,25,58,98,OFF
31,11,51,70,OFF
84,0,69,49,OFF
36,7,54,32,ON
90,11,24,81,OFF
32,22,46,33,ON
64,24,21,46,ON
79,21,55,8,OFF
46,9,20,41,OFF
12,1,45,39,OFF
49,1,27,104,OFF
87,43,51,76,ON
51,40,51,105,OFF
35,19,60,53,OFF
22,27,25,64,ON
29,11,56,20,ON
85,11,59,97,OFF
7,7,28,68,ON
8,3,61,33,ON
6,39,42,94,OFF
90,21,70,51,ON
51,39,60,4,ON
21,30,22,72,ON
9,3,46,81,ON
4,18,34,31,ON
28,6,40,73,OFF
57,42,63,82,ON
38,4,44,23,ON
36,45,56,98,OFF
74,31,49,89,ON
59,16,23,23,ON
61,42,40,45,ON
28,31,58,55,ON
8,23,47,83,ON
79,35,25,32,OFF
32,8,43,80,OFF
61,18,22,85,OFF
50,20,42,25,ON
48,13,55,98,OFF
11,28,65,107,OFF
48,39,50,68,ON
64,14,60,66,OFF
64,37,70,94,OFF
64,20,57,49,OFF
26,12,41,52,ON
81,0,42,81,OFF
37,4,59,9,OFF
13,33,30,51,ON
66,41,24,33,OFF
8,45,28,69,ON
89,37,42,109,OFF
46,12,44,83,OFF
78,4,29,93,OFF
71,24,40,86,ON
50,35,65,105,OFF
89,16,27,12,OFF
26,35,28,101,OFF
6,29,37,12,ON
23,11,42,2,ON
48,31,62,27,ON
35,27,50,0,ON
65,14,41,83,ON
27,3,22,6,OFF
45,3,67,30,ON
52,39,54,68,ON
70,23,36,85,ON
74,12,52,33,OFF
42,45,56,24,ON
30,42,39,4,ON
71,38,31,10,OFF
15,40,58,103,OFF
79,26,59,52,OFF
69,13,37,59,ON
56,36,26,33,ON
8,35,58,45,ON
53,31,36,54,ON
23,25,36,36,OFF
44,44,64,13,ON
33,42,51,48,ON
65,25,45,31,OFF
84,23,41,94,OFF
53,29,51,12,ON
58,25,37,13,ON
1,5,32,24,ON
74,34,51,47,ON
1,41,36,25,ON
51,27,24,92,OFF
69,29,47,91,OFF
85,36,41,16,OFF
43,10,58,59,OFF
10,45,22,14,ON
65,23,65,44,ON
86,16,65,45,ON
67,30,51,30,OFF
22,18,57,51,OFF
80,31,29,38,OFF
44,29,48,107,OFF
59,9,61,3,OFF
22,34,64,99,OFF
22,15,22,109,OFF
12,30,39,53,ON
38,28,61,78,OFF
52,34,38,95,OFF
72,7,20,64,OFF
33,7,42,47,OFF
33,8,37,6,OFF
19,11,37,57,ON
18,13,70,12,ON
40,37,70,102,OFF
23,44,46,66,ON
4,6,28,109,OFF
77,20,29,58,OFF
41,34,56,78,ON
71,26,59,29,OFF
39,16,20,82,OFF
68,34,59,9,ON
46,42,70,21,ON
44,2,53,85,OFF
33,28,44,59,ON
24,25,70,25,ON
1,14,20,8,ON
12,23,49,14,ON
18,25,28,8,ON
56,40,41,12,ON
39,35,55,17,ON
13,15,25,11,ON
8,11,22,13,ON
87,36,37,96,OFF
1,40,51,72,ON
29,40,58,86,ON
38,22,37,76,ON
32,9,32,0,OFF
7,1,54,92,OFF
71,38,45,97,OFF
72,29,42,83,ON
58,33,57,77,ON
24,40,23,20,ON
14,45,35,92,OFF
18,31,31,39,ON
76,16,56,78,OFF
64,38,67,23,OFF
66,41,52,24,OFF
79,23,49,103,OFF
72,22,69,101,OFF
31,20,33,106,OFF
15,25,50,85,ON
1,11,62,7,ON
57,31,20,50,ON
62,34,61,100,OFF
22,43,25,73,ON
49,32,52,70,ON
52,40,48,67,ON
75,32,45,102,OFF
68,45,49,1,ON
36,18,57,13,ON
21,23,48,65,ON
12,0,29,76,ON
36,38,59,51,ON
87,31,31,44,ON
39,10,59,106,OFF
36,13,35,6,ON
39,24,63,28,OFF
71,28,37,80,ON
31,27,47,71,ON
18,38,55,102,OFF
30,16,25,48,OFF
11,6,24,74,ON
34,22,31,46,OFF
42,41,33,73,ON
17,26,69,51,ON
77,36,60,64,ON
19,25,21,50,ON
64,14,64,28,OFF
57,14,58,9,ON
27,4,60,25,ON
32,38,40,77,ON
43,26,49,84,ON
62,18,31,53,OFF
56,2,39,16,OFF
73,12,59,87,OFF
50,36,50,1,ON
87,2,51,95,OFF
10,20,31,91,OFF
90,1,58,5,OFF
60,26,69,43,ON
8,2,32,61,ON
69,15,62,8,ON
46,9,62,41,OFF
58,3,62,25,OFF
7,22,43,17,ON
33,10,59,36,ON
66,43,42,55,ON
20,24,61,20,OFF
73,41,60,104,OFF
29,11,24,41,OFF
48,29,54,91,OFF
17,45,70,65,ON
22,40,38,7,ON
32,2,67,62,OFF
30,17,69,90,ON
6,31,22,104,OFF
45,33,36,12,ON
40,25,35,8,ON
3,31,55,57,ON
79,32,30,68,ON
57,17,24,99,OFF
47,20,42,56,ON
74,6,34,24,OFF
88,18,59,10,OFF
58,19,40,71,ON
4,32,46,62,ON
17,17,51,11,OFF
25,11,52,23,ON
40,2,50,33,ON
77,43,36,36,OFF
75,36,70,65,ON
25,28,39,101,OFF
18,29,60,34,ON
39,43,50,48,ON
1,14,49,10,ON
50,10,43,94,OFF
4,44,63,102,OFF
36,17,56,26,OFF
46,10,58,6,OFF
32,26,49,35,ON
88,14,29,5,OFF
24,39,55,93,OFF
79,41,47,17,OFF
80,5,60,31,OFF
56,3,55,19,OFF
21,34,27,1,ON
19,43,28,8,ON
28,0,66,10,OFF
63,29,63,99,OFF
58,2,32,20,OFF
73,17,40,37,OFF
48,1,31,71,OFF
46,35,59,24,ON
75,37,52,45,ON
72,44,56,49,ON
11,34,21,102,OFF
64,42,45,50,ON
76,11,26,3,OFF
20,12,66,88,ON
31,35,28,7,ON
50,38,64,82,ON
81,0,20,108,OFF
89,36,46,76,ON
31,20,60,102,OFF
9,34,44,23,ON
20,21,27,51,ON
83,2,24,94,OFF
25,5,26,79,OFF
65,17,55,101,OFF
83,10,50,43,OFF
52,23,49,21,ON
14,29,44,97,OFF
31,6,66,0,OFF
48,12,62,89,OFF
26,32,24,13,ON
38,2,52,65,OFF
14,35,39,62,ON
27,5,68,59,ON
28,11,37,67,ON
25,3,26,28,ON
73,4,70,68,OFF
86,8,61,101,OFF
36,6,40,104,OFF
57,20,52,49,OFF
24,33,20,104,OFF
16,1,34,63,ON
72,0,54,66,OFF
72,8,37,44,ON
20,9,48,84,ON
38,23,62,43,OFF
37,14,21,3,ON
55,0,61,1,OFF
78,43,45,5,OFF
29,16,36,75,ON
83,41,29,24,OFF
47,15,41,52,ON
79,22,57,14,OFF
89,7,21,4,OFF
71,43,61,64,ON
84,43,66,70,ON
34,39,22,46,ON
5,29,32,50,ON
84,42,31,100,OFF
59,29,23,16,ON
19,6,60,18,ON
62,28,34,0,ON
27,20,53,38,ON
65,19,29,66,OFF
13,35,24,58,ON
84,44,59,94,OFF
72,43,63,30,OFF
47,23,61,32,ON
35,20,27,38,ON
18,45,66,99,OFF
23,5,42,1,OFF
13,34,36,84,ON
51,7,61,82,OFF
69,40,59,70,ON
71,17,48,23,OFF
78,28,39,90,ON
47,2,32,44,ON
69,6,55,51,OFF
40,25,67,83,ON
34,20,69,55,ON
83,40,54,109,OFF
56,30,51,22,ON
64,26,65,75,ON
40,30,60,19,ON
44,39,27,36,ON
5,17,51,22,OFF
32,28,29,35,ON
14,29,26,5,ON
4,32,37,6,ON
8,11,41,104,OFF
10,22,30,26,ON
80,20,44,108,OFF
35,30,62,17,ON
30,13,24,97,OFF
22,42,46,109,OFF
80,11,26,87,OFF
88,41,30,75,ON
56,41,22,0,ON
65,25,24,98,OFF
66,9,55,13,OFF
58,35,30,60,ON
62,27,69,41,ON
30,16,59,31,OFF
1,32,48,46,ON
47,33,68,78,ON
10,7,51,82,ON
65,24,31,40,OFF
13,7,59,27,ON
90,24,49,73,ON
12,44,50,14,ON
6,40,41,14,ON
37,27,31,75,OFF
6,10,23,108,OFF
60,39,56,31,OFF
54,43,44,88,ON
38,38,35,30,ON
25,9,34,50,ON
18,8,50,74,ON
50,13,67,98,OFF
23,8,64,39,ON
62,13,26,28,OFF
71,18,20,10,OFF
58,7,30,67,OFF
84,32,57,44,ON
58,40,39,86,ON
46,41,28,27,ON
57,9,35,2,OFF
41,27,34,82,ON
55,38,25,70,ON
73,13,23,86,OFF
9,5,29,57,ON
37,21,58,81,OFF
3,19,35,97,OFF
38,17,62,11,OFF
41,29,47,87,ON
42,37,31,18,ON
17,21,64,100,OFF
56,8,28,65,OFF
30,29,69,64,ON
83,14,20,13,OFF
67,1,50,82,OFF
83,33,31,76,ON
86,31,61,50,ON
37,13,23,73,OFF
13,37,24,62,ON
81,2,52,3,OFF
26,18,33,62,ON
71,33,56,42,ON
19,22,36,84,ON
45,17,56,10,OFF
73,15,33,57,ON
41,14,41,62,ON
62,5,46,1,OFF
40,41,29,29,ON
47,9,42,44,OFF
67,38,37,27,OFF
78,18,55,22,OFF
57,3,62,6,OFF
88,43,20,26,OFF
9,28,39,54,ON
24,27,33,82,ON
68,37,53,72,ON
34,18,37,103,OFF
51,41,51,95,OFF
50,7,66,107,OFF
15,0,31,9,OFF
87,4,51,97,OFF
26,4,67,84,ON
61,7,39,32,OFF
76,2,46,58,OFF
45,14,23,83,OFF
49,12,42,19,ON
8,26,67,95,OFF
10,10,32,45,ON
67,44,30,55,ON
22,12,59,73,OFF
2,26,28,7,ON
19,21,64,27,ON
62,23,42,28,OFF
49,42,61,13,ON
34,19,56,24,ON
58,41,47,34,ON
33,28,64,34,ON
84,31,30,102,OFF
1,35,48,54,ON
62,23,47,22,OFF
46,21,40,39,ON
26,25,21,43,ON
46,38,69,51,ON
63,39,40,16,OFF
44,3,63,54,OFF
29,7,37,9,OFF
85,12,60,57,OFF
40,7,55,52,OFF
77,6,28,63,OFF
81,33,64,84,ON
15,27,30,93,OFF
66,29,33,70,ON
22,22,32,55,ON
90,38,65,100,OFF
14,9,46,42,ON
83,15,59,13,OFF
51,32,38,107,OFF
46,44,63,57,ON
23,14,32,74,ON
62,24,22,58,ON
77,34,38,11,OFF
9,1,40,35,OFF
72,4,20,83,OFF
34,27,56,82,ON
38,39,69,91,OFF
13,1,21,51,ON
42,29,29,22,ON
86,41,66,11,OFF
27,42,43,47,ON
20,4,40,45,ON
78,26,21,84,ON
63,23,55,76,ON
31,8,20,26,ON
7,27,45,49,ON
60,21,39,96,OFF
13,30,57,86,ON
51,18,51,84,OFF
30,42,42,48,ON
48,8,24,92,OFF
36,12,60,9,ON
38,39,65,96,OFF
27,17,35,83,ON
88,37,44,53,ON
86,21,28,42,OFF
79,10,67,1,OFF
56,8,29,100,OFF
73,36,56,110,OFF
84,43,36,98,OFF
72,27,20,50,ON
86,34,63,46,ON
2,40,43,36,ON
77,45,60,34,OFF
73,37,62,14,OFF
27,31,67,26,ON
40,11,68,85,ON
18,28,22,94,OFF
18,27,53,47,ON
68,24,22,86,ON
56,28,57,26,ON
25,14,39,1,ON
55,38,59,99,OFF
74,7,44,55,OFF
90,43,56,45,ON
64,6,47,49,OFF
57,32,43,24,OFF
29,3,59,31,ON
42,28,68,54,ON
47,39,34,22,ON
59,35,25,89,ON
67,36,30,43,ON
5,18,37,109,OFF
85,11,45,15,OFF
58,31,49,39,ON
21,0,51,29,OFF
13,20,55,85,ON
4,0,53,55,ON
81,18,23,84,OFF
57,6,28,48,OFF
58,6,70,18,ON
35,23,68,28,ON
28,15,49,32,ON
80,37,44,11,OFF
26,23,48,8,ON
56,26,58,4,ON
78,23,41,46,ON
68,8,21,6,OFF
18,0,52,8,OFF
80,30,28,22,OFF
36,27,62,57,OFF
73,33,61,43,ON
32,22,39,61,ON
67,42,31,11,OFF
5,15,21,102,OFF
28,16,63,12,OFF
84,27,69,51,ON
25,45,64,28,ON
56,45,26,14,ON
21,5,69,81,ON
81,41,22,105,OFF
17,35,29,25,ON
19,12,37,15,ON
37,31,36,86,ON
63,28,25,46,ON
86,22,45,20,OFF
9,16,28,75,ON
65,2,25,84,OFF
1,5,52,101,OFF
85,15,53,40,OFF
37,21,33,1,ON
88,21,36,48,ON
28,36,22,76,ON
30,17,50,82,OFF
43,24,46,106,OFF
71,35,49,1,OFF
2,11,57,8,ON
16,41,49,99,OFF
26,34,45,72,ON
81,33,70,20,OFF
73,30,24,28,OFF
24,15,53,95,OFF
25,5,67,100,OFF
1,33,61,7,ON
55,3,27,89,OFF
69,3,23,70,OFF
7,9,53,84,ON
30,26,59,86,OFF
16,33,28,72,ON
31,20,28,55,OFF
52,45,27,101,OFF
53,42,29,83,ON
71,10,58,13,OFF
4,36,20,27,ON
65,41,45,29,OFF
32,1,69,31,ON
49,3,25,49,OFF
31,41,64,36,ON
13,16,27,3,ON
28,12,56,70,OFF
48,36,53,52,ON
32,33,27,93,OFF
51,37,46,26,ON
66,6,57,22,OFF
74,34,69,83,ON
88,37,33,104,OFF
2,20,60,80,ON
24,6,40,0,OFF
70,14,33,54,ON
62,15,24,39,OFF
31,31,32,57,ON
28,13,29,98,OFF
2,7,22,29,ON
87,27,63,1,OFF
56,38,30,36,ON
68,32,26,109,OFF
35,22,57,35,ON
70,33,26,64,ON
26,21,26,24,ON
46,7,27,94,OFF
10,28,57,84,ON
15,25,20,68,ON
83,41,66,33,OFF
42,39,39,73,ON
62,8,34,62,ON
84,3,56,7,OFF
83,3,67,5,OFF
25,24,54,46,ON
64,34,42,106,OFF
82,24,30,84,OFF
21,39,47,31,ON
5,3,25,50,ON
21,44,55,101,OFF
6,2,55,92,OFF
83,24,70,33,OFF
87,24,41,6,OFF
48,38,33,32,ON
57,26,49,108,OFF
76,40,50,32,OFF
67,35,59,99,OFF
64,43,20,68,ON
43,36,57,55,ON
17,26,57,51,ON
53,36,22,90,ON
62,3,35,5,OFF
61,23,23,15,OFF
84,34,50,64,ON
9,16,37,2,ON
70,2,50,82,OFF
31,8,61,16,OFF
19,21,64,78,ON
74,34,61,94,OFF
5,10,31,24,ON
44,43,34,93,OFF
68,20,55,0,ON
39,4,30,90,OFF
56,39,30,38,ON
6,21,57,90,ON
64,19,22,46,OFF
2,45,49,35,ON
86,39,23,42,ON
25,10,48,53,OFF
68,34,44,97,OFF
29,18,54,28,ON
37,10,60,71,OFF
50,24,67,1,ON
32,11,69,100,OFF
55,8,22,63,OFF
62,31,55,98,OFF
83,26,39,51,ON
4,43,63,79,ON
31,22,24,109,OFF
13,3,50,2,OFF
3,19,45,38,ON
86,24,69,55,ON
54,43,57,0,ON
23,45,21,18,ON
17,26,20,37,ON
55,29,46,87,ON
32,39,26,30,ON
47,3,70,76,OFF
80,39,56,28,OFF
1,31,66,62,ON
20,3,47,33,ON
64,11,40,102,OFF
70,8,63,35,OFF
65,30,22,38,OFF
12,33,30,71,ON
19,13,45,56,ON
51,2,29,42,OFF
70,41,54,44,ON
65,27,62,21,OFF
45,34,32,5,ON
19,10,67,91,OFF
70,21,31,52,OFF
11,6,50,26,ON
87,18,31,98,OFF
82,5,65,95,OFF
64,29,64,21,OFF
6,28,26,37,ON
18,33,57,110,OFF
3,15,65,31,ON
42,9,29,99,OFF
34,37,46,13,ON
12,17,41,52,ON
2,4,26,60,ON
6,36,27,99,OFF
33,21,30,27,ON
43,6,44,75,OFF
45,7,63,98,OFF
9,7,44,27,ON
72,4,32,96,OFF
64,13,68,33,OFF
48,14,23,27,ON
70,15,45,14,OFF
26,7,63,57,OFF
75,34,38,94,OFF
11,6,62,99,OFF
63,25,70,97,OFF
25,42,35,63,ON
58,10,46,7,OFF
86,8,36,55,ON
71,43,48,52,ON
58,17,29,69,OFF
27,2,49,70,OFF
19,25,68,110,OFF
43,15,44,26,ON
80,4,33,110,OFF
28,10,48,49,OFF
68,21,52,108,OFF
88,3,63,47,OFF
40,20,25,16,ON
44,9,42,15,OFF
55,18,62,62,OFF
90,15,51,77,OFF
26,10,52,3,OFF
30,28,56,83,ON
37,3,62,89,OFF
34,2,32,11,ON
63,43,68,88,ON
52,15,36,20,ON
48,34,32,37,ON
81,23,23,106,OFF
81,18,20,68,OFF
32,25,58,88,OFF
67,5,32,91,OFF
44,29,56,19,ON
81,1,56,85,OFF
42,32,70,34,ON
35,25,36,23,OFF
28,19,60,46,OFF
6,36,45,22,ON
61,8,61,63,OFF
8,29,30,37,ON
13,9,30,49,ON
79,26,45,36,OFF
50,9,28,81,OFF
13,11,58,51,ON
13,5,50,97,OFF
24,15,57,74,OFF
11,35,31,104,OFF
77,33,67,68,ON
81,17,52,68,OFF
75,10,38,25,OFF
26,18,49,87,ON
75,31,24,92,OFF
29,8,42,52,OFF
55,18,49,34,ON
50,14,34,44,ON
11,33,59,63,ON
78,10,45,89,OFF
18,23,28,36,ON
21,1,61,10,OFF
33,32,21,9,ON
74,6,55,45,OFF
8,40,38,45,ON
59,6,65,73,ON
33,13,35,74,ON
81,0,59,24,OFF
63,17,29,45,OFF
23,7,53,37,ON
53,43,45,16,ON
70,7,28,104,OFF
35,38,35,25,ON
85,25,60,77,OFF
34,18,43,46,ON
61,10,26,56,OFF
26,28,67,66,ON
37,27,26,91,OFF
80,41,66,44,ON
2,21,62,110,OFF
9,31,44,12,ON
20,33,47,81,ON
19,16,60,97,OFF
61,15,58,40,OFF
39,9,65,76,ON
20,40,54,91,OFF
34,19,56,104,OFF
53,31,48,109,OFF
88,26,42,67,ON
55,5,24,68,OFF
79,0,62,92,OFF
28,2,21,51,OFF
29,36,46,41,ON
54,4,38,31,ON
20,27,56,15,ON
57,17,58,38,ON
40,29,61,35,ON
77,42,51,48,ON
19,5,53,22,ON
40,6,37,59,ON
20,12,30,99,OFF
70,10,22,34,OFF
47,39,47,5,ON
86,28,70,2,OFF
37,45,67,106,OFF
49,20,69,37,ON
41,42,67,64,ON
2,27,58,61,ON
83,25,36,10,OFF
39,15,21,77,OFF
73,42,64,96,OFF
88,37,46,72,ON
22,20,26,56,OFF
18,24,29,69,ON
82,16,46,92,OFF
17,33,22,27,ON
30,44,46,36,ON
51,45,58,85,ON
45,31,32,48,ON
41,1,26,30,OFF
85,0,27,76,OFF
6,2,56,90,ON
78,36,20,41,ON
10,9,36,81,ON
18,11,68,57,ON
51,27,51,81,ON
55,8,49,102,OFF
47,17,48,17,OFF
19,14,57,50,ON
10,32,69,73,ON
14,12,36,78,ON
68,21,58,94,OFF
36,4,42,106,OFF
63,2,40,97,OFF
10,45,40,5,ON
73,41,31,55,ON
16,22,61,22,ON
39,37,23,10,ON
46,11,56,41,OFF
26,21,39,40,ON
11,45,44,31,ON
84,25,48,38,OFF
74,40,35,55,ON
43,5,67,94,OFF
86,26,61,37,OFF
29,20,43,51,ON
30,7,32,26,ON
32,19,21,41,OFF
11,41,56,50,ON
75,9,37,43,ON
21,26,36,58,ON
85,45,49,8,OFF
28,17,50,17,OFF
50,43,34,19,ON
65,7,56,6,OFF
67,30,48,100,OFF
4,42,51,108,OFF
5,38,28,29,ON
74,12,64,34,OFF
28,11,26,65,OFF
45,19,63,97,OFF
82,40,52,91,OFF
51,9,49,105,OFF
36,38,50,93,OFF
81,1,22,77,OFF
81,20,60,44,OFF
7,10,23,36,ON
76,19,48,53,ON
90,19,66,28,OFF
84,29,66,110,OFF
88,10,35,78,ON
72,39,37,73,ON
